portfolio_id,first_name,last_name,email,investment_type,stock_symbol,purchase_date,purchase_price,quantity,sale_date,sale_price,profit,industry_sector,risk_level,market_cap,annual_return,exchange,Investment_strategy
695,Paula,Walshaw,pwalshawja@opera.com,Stocks,OXLCO,7/17/2014,439.69,3166,4/10/2012,309.25,error: Field 'sale_total' not found,Technology,High,226517082,88.78,NYSE,Safe
696,Daphne,Killbey,dkillbeyjb@bloglovin.com,Stocks,CAKE,4/27/2019,334.27,8808,3/23/2019,992.61,error: Field 'sale_total' not found,Healthcare,Low,589972773,76.65,LSE,Safe
697,Reinald,Pepon,rpeponjc@netlog.com,Bonds,BWXT,8/18/2013,109.52,920,7/29/2014,807.88,error: Field 'sale_total' not found,Technology,High,659438233,8.9,LSE,Risky
698,Blaire,Scamaden,bscamadenjd@imdb.com,Bonds,LANC,1/11/2017,583.0,1670,9/1/2011,976.6,error: Field 'sale_total' not found,Finance,High,56591857,28.67,NASDAQ,Safe
699,Florida,Slowley,fslowleyje@topsy.com,Bonds,LAD,2/1/2018,645.18,4250,7/6/2020,456.88,error: Field 'sale_total' not found,Technology,Medium,112881633,40.38,LSE,Medium
700,Papageno,Champneys,pchampneysjf@diigo.com,ETFs,RGA,9/15/2011,9.66,1560,10/31/2018,415.63,error: Field 'sale_total' not found,Healthcare,Medium,703027179,83.39,NASDAQ,Risky
701,Gabriela,Maccari,gmaccarijg@rakuten.co.jp,ETFs,OLN,11/28/2022,95.08,9101,11/9/2012,144.39,error: Field 'sale_total' not found,Technology,Low,116503239,48.1,NYSE,Risky
702,Barde,Kubyszek,bkubyszekjh@disqus.com,Bonds,BLKB,10/17/2011,222.73,2846,10/12/2015,83.35,error: Field 'sale_total' not found,Technology,Medium,191686453,94.35,LSE,Medium
703,Colas,Bolesworth,cbolesworthji@mlb.com,Bonds,CGG,10/18/2016,869.3,4473,2/27/2014,903.66,error: Field 'sale_total' not found,Healthcare,High,778740886,69.47,NASDAQ,Risky
704,Matthias,Fonquernie,mfonquerniejj@globo.com,ETFs,OUT,11/16/2020,540.31,8382,11/30/2014,78.55,error: Field 'sale_total' not found,Finance,High,583635482,2.02,LSE,Safe
705,Marie-ann,Foystone,mfoystonejk@hao123.com,Stocks,RYAAY,11/9/2013,793.09,8009,12/29/2018,584.39,error: Field 'sale_total' not found,Finance,Low,142103490,51.61,LSE,Risky
706,Valli,Stodhart,vstodhartjl@blogger.com,ETFs,DS^C,8/5/2011,492.1,9207,8/16/2013,561.17,error: Field 'sale_total' not found,Healthcare,Low,619839478,10.2,NYSE,Medium
707,Brinn,Pull,bpulljm@youtu.be,Bonds,JAKK,7/13/2012,267.07,3017,3/3/2017,553.14,error: Field 'sale_total' not found,Finance,Low,286931464,20.28,LSE,Risky
708,Steffane,Syseland,ssyselandjn@dedecms.com,Bonds,CRH,3/12/2016,932.3,4689,1/24/2019,758.53,error: Field 'sale_total' not found,Healthcare,High,254869329,77.87,LSE,Medium
709,Myrvyn,Benezet,mbenezetjo@yandex.ru,Bonds,CYTX,8/27/2015,177.45,1300,9/26/2018,869.97,error: Field 'sale_total' not found,Healthcare,Medium,692838949,41.99,NYSE,Safe
710,Gaylene,Netherclift,gnethercliftjp@xinhuanet.com,Stocks,SOI,6/12/2017,876.9,7166,10/21/2014,804.77,error: Field 'sale_total' not found,Technology,High,355152593,14.35,NYSE,Medium
711,Adele,Huison,ahuisonjq@statcounter.com,Bonds,ALT,7/11/2019,373.73,6391,3/3/2012,621.4,error: Field 'sale_total' not found,Technology,High,691769459,62.5,NYSE,Medium
712,Arny,Physic,aphysicjr@intel.com,Bonds,PN,5/3/2019,196.33,3667,8/18/2017,274.92,error: Field 'sale_total' not found,Technology,High,428768166,77.38,NASDAQ,Risky
713,Lotty,Titcumb,ltitcumbjs@npr.org,ETFs,BPY,3/22/2016,301.22,8627,6/4/2010,229.07,error: Field 'sale_total' not found,Finance,High,31794107,60.82,LSE,Risky
714,Doti,Spon,dsponjt@php.net,ETFs,CVCO,5/28/2012,398.98,8962,5/31/2013,379.33,error: Field 'sale_total' not found,Technology,Medium,103024949,67.22,NYSE,Medium
715,Heddie,Birdall,hbirdallju@epa.gov,Bonds,IMI,12/3/2014,484.65,4712,3/2/2021,820.59,error: Field 'sale_total' not found,Finance,Medium,112202159,5.34,NASDAQ,Medium
716,Rosemaria,Hefford,rheffordjv@ifeng.com,ETFs,AYX,9/17/2014,833.32,1534,11/13/2017,540.62,error: Field 'sale_total' not found,Healthcare,Low,172269144,46.53,NASDAQ,Risky
717,Stevana,McMechan,smcmechanjw@disqus.com,Bonds,GTN,12/17/2015,279.38,7034,4/11/2019,945.76,error: Field 'sale_total' not found,Healthcare,Low,662262489,7.56,NASDAQ,Safe
718,Helli,Bernholt,hbernholtjx@mail.ru,ETFs,CNTY,3/23/2013,827.91,1393,11/30/2020,427.12,error: Field 'sale_total' not found,Finance,High,320866400,34.36,NASDAQ,Medium
719,Grayce,Meneer,gmeneerjy@google.co.jp,Stocks,DGX,10/31/2020,810.94,730,1/8/2012,862.32,error: Field 'sale_total' not found,Technology,High,680057069,18.22,NYSE,Safe
720,Lesley,Dun,ldunjz@hhs.gov,ETFs,GDEN,9/1/2017,851.58,1139,3/15/2012,618.63,error: Field 'sale_total' not found,Technology,Low,463882570,41.9,NYSE,Medium
721,Nollie,Threlfall,nthrelfallk0@bbc.co.uk,Stocks,FIF,8/5/2015,616.3,217,2/19/2020,819.37,error: Field 'sale_total' not found,Technology,High,668252918,96.69,NYSE,Medium
722,Brunhilde,Halfhide,bhalfhidek1@economist.com,ETFs,BKT,11/18/2013,261.93,1028,3/24/2018,768.01,error: Field 'sale_total' not found,Finance,Medium,256578632,60.07,NYSE,Risky
723,Vanna,Saladino,vsaladinok2@businesswire.com,Bonds,CLSN,8/31/2012,953.56,4152,9/12/2017,697.82,error: Field 'sale_total' not found,Finance,Medium,471486710,55.04,NYSE,Risky
724,Daria,Blagden,dblagdenk3@redcross.org,Stocks,XRAY,4/1/2016,92.82,5217,4/21/2018,832.88,error: Field 'sale_total' not found,Finance,Low,722130388,88.25,NYSE,Safe
725,Stavro,Snasel,ssnaselk4@imageshack.us,ETFs,MAA,7/31/2015,83.38,1993,7/31/2013,969.81,error: Field 'sale_total' not found,Healthcare,Low,591827629,84.78,NASDAQ,Safe
726,Cyrille,Cossor,ccossork5@paginegialle.it,Bonds,LSTR,10/5/2021,388.03,4574,7/26/2015,653.86,error: Field 'sale_total' not found,Healthcare,Low,642467861,46.66,NYSE,Medium
727,Bell,Hadden,bhaddenk6@google.fr,Stocks,CATM,8/5/2018,467.95,5071,8/12/2018,353.82,error: Field 'sale_total' not found,Healthcare,High,549402684,74.63,NASDAQ,Medium
728,Katrine,Straffon,kstraffonk7@npr.org,Stocks,AVIR,3/4/2010,172.31,4015,12/13/2012,473.27,error: Field 'sale_total' not found,Finance,Medium,8868221,46.45,NYSE,Medium
729,Clair,Huckerby,chuckerbyk8@cyberchimps.com,Bonds,CSRA,12/19/2017,113.44,400,12/3/2018,136.98,error: Field 'sale_total' not found,Technology,Medium,853257758,89.11,NYSE,Medium
730,Freida,Tayt,ftaytk9@surveymonkey.com,ETFs,NICK,1/9/2013,221.46,3931,12/5/2010,17.64,error: Field 'sale_total' not found,Technology,High,901100410,70.93,NASDAQ,Medium
731,Titos,Withey,twitheyka@house.gov,Stocks,LBRDK,4/25/2020,685.78,616,5/11/2016,174.74,error: Field 'sale_total' not found,Technology,High,825830968,82.71,NASDAQ,Safe
732,Hugo,Dymocke,hdymockekb@instagram.com,Stocks,DCTH,12/28/2016,660.01,3271,12/16/2012,946.0,error: Field 'sale_total' not found,Finance,Low,128059873,17.37,LSE,Safe
733,Natalee,Godbehere,ngodbeherekc@wp.com,Bonds,AMCX,8/17/2020,253.77,9225,1/4/2017,270.71,error: Field 'sale_total' not found,Technology,Low,270755763,53.13,NASDAQ,Safe
734,Devinne,Benedick,dbenedickkd@narod.ru,ETFs,CDTI,5/18/2014,51.73,3466,3/22/2010,801.95,error: Field 'sale_total' not found,Technology,Low,273376630,56.21,NASDAQ,Safe
735,Delbert,Olohan,dolohanke@cbsnews.com,Stocks,PPIH,3/23/2018,549.85,4984,7/5/2017,658.76,error: Field 'sale_total' not found,Finance,Low,451924859,90.36,LSE,Medium
736,Allison,Cowx,acowxkf@apple.com,Stocks,FC,8/14/2014,187.86,5518,5/27/2012,342.09,error: Field 'sale_total' not found,Healthcare,Medium,576819887,28.65,NYSE,Risky
737,Wendall,Fransewich,wfransewichkg@blogger.com,Stocks,MRNS,7/5/2014,35.78,6606,2/20/2018,672.96,error: Field 'sale_total' not found,Finance,Low,502031764,14.85,LSE,Risky
738,Glenine,Skene,gskenekh@about.com,Bonds,PFL,1/7/2019,642.33,9956,12/20/2015,239.66,error: Field 'sale_total' not found,Technology,Low,714360468,2.5,NYSE,Medium
739,Cordelie,Deeprose,cdeeproseki@cocolog-nifty.com,Bonds,ACTG,8/12/2011,894.19,1773,7/27/2021,272.23,error: Field 'sale_total' not found,Healthcare,Low,501344505,24.3,LSE,Medium
740,Clark,Bischop,cbischopkj@blogtalkradio.com,Stocks,SID,9/8/2013,552.11,5130,5/17/2016,41.05,error: Field 'sale_total' not found,Technology,High,365031560,16.39,LSE,Medium
741,Muffin,Quinnell,mquinnellkk@bizjournals.com,ETFs,XEL,3/20/2010,435.81,5468,8/11/2013,866.93,error: Field 'sale_total' not found,Finance,Medium,716275246,38.45,NYSE,Risky
742,Arte,Matis,amatiskl@hud.gov,Bonds,BTE,8/16/2013,489.87,1992,8/3/2022,582.05,error: Field 'sale_total' not found,Healthcare,Low,214776256,15.14,LSE,Risky
743,Horst,Glenwright,hglenwrightkm@marriott.com,Bonds,CSU,9/21/2010,117.88,2075,7/30/2012,194.51,error: Field 'sale_total' not found,Healthcare,High,358867302,13.77,LSE,Risky
744,Tedie,Gaukroger,tgaukrogerkn@wp.com,Stocks,BOH,4/20/2013,642.54,2209,2/16/2020,293.76,error: Field 'sale_total' not found,Technology,High,47537031,13.22,LSE,Medium
745,Marietta,Stallon,mstallonko@cafepress.com,Stocks,FPI,4/1/2020,148.21,3500,7/3/2019,113.61,error: Field 'sale_total' not found,Healthcare,Low,319692693,92.21,LSE,Medium
746,Lu,Klawi,lklawikp@google.ca,ETFs,NOVN,5/24/2013,108.44,6204,1/5/2022,62.55,error: Field 'sale_total' not found,Finance,Medium,615258717,69.69,NASDAQ,Safe
747,Adriena,Hartless,ahartlesskq@stumbleupon.com,Stocks,EQC^D,12/23/2013,732.58,5813,12/12/2020,908.62,error: Field 'sale_total' not found,Healthcare,Medium,88207625,7.61,NYSE,Safe
748,Sabra,Manston,smanstonkr@usgs.gov,ETFs,FSTR,11/25/2012,661.93,6065,8/20/2014,16.37,error: Field 'sale_total' not found,Technology,Low,793678445,96.58,NASDAQ,Risky
749,Ki,Ewer,kewerks@sitemeter.com,Stocks,BLD,12/23/2017,641.06,548,6/15/2011,121.52,error: Field 'sale_total' not found,Finance,Medium,377100624,42.25,LSE,Medium
750,Stepha,Titchmarsh,stitchmarshkt@edublogs.org,Bonds,KKR^A,4/17/2017,435.43,752,10/27/2013,750.43,error: Field 'sale_total' not found,Technology,Medium,700112571,15.33,NASDAQ,Safe
751,Farly,Dring,fdringku@odnoklassniki.ru,ETFs,NLY^D,1/5/2012,591.71,7920,6/30/2015,151.02,error: Field 'sale_total' not found,Technology,Low,86496004,59.88,NYSE,Safe
752,Caron,Yeates,cyeateskv@feedburner.com,Stocks,BWLD,1/2/2016,968.14,9774,4/10/2018,326.08,error: Field 'sale_total' not found,Technology,High,34975925,34.36,NYSE,Safe
753,Paula,Waddoups,pwaddoupskw@reuters.com,Stocks,SVBI,7/20/2011,678.66,7795,8/28/2010,340.87,error: Field 'sale_total' not found,Healthcare,Medium,577937301,76.66,LSE,Risky
754,Ellswerth,Benedit,ebeneditkx@exblog.jp,Stocks,NYCB^A,7/26/2014,646.69,9869,10/31/2019,222.54,error: Field 'sale_total' not found,Technology,Low,343012819,73.45,LSE,Safe
755,Lise,Watterson,lwattersonky@hubpages.com,ETFs,VLY^A,6/6/2022,581.37,9686,1/23/2017,557.76,error: Field 'sale_total' not found,Healthcare,High,867383334,26.65,NYSE,Medium
756,Chrysa,Tookey,ctookeykz@buzzfeed.com,ETFs,RYN,10/20/2022,93.89,3487,6/27/2016,955.72,error: Field 'sale_total' not found,Healthcare,High,658514379,40.87,NASDAQ,Safe
757,Gabi,Marshallsay,gmarshallsayl0@unblog.fr,Stocks,WIT,10/10/2016,994.9,4823,5/8/2019,916.32,error: Field 'sale_total' not found,Finance,High,943435414,12.16,LSE,Safe
758,Trev,Currom,tcurroml1@friendfeed.com,ETFs,CSLT,11/6/2011,844.15,4380,2/5/2017,109.47,error: Field 'sale_total' not found,Finance,High,291852301,56.43,NASDAQ,Medium
759,Van,Kiessel,vkiessell2@ted.com,Stocks,AHC,10/1/2021,273.61,6746,10/18/2021,290.84,error: Field 'sale_total' not found,Technology,Medium,559341466,53.35,NYSE,Risky
760,Aurel,Vogel,avogell3@aboutads.info,Stocks,CHT,7/28/2013,839.36,9898,10/12/2010,529.39,error: Field 'sale_total' not found,Finance,High,322880446,40.74,LSE,Risky
761,Silvio,Potes,spotesl4@cnbc.com,Stocks,SBUX,5/22/2010,209.54,5050,8/31/2022,635.8,error: Field 'sale_total' not found,Technology,Medium,968534433,14.72,LSE,Medium
762,Irving,Deedes,ideedesl5@yellowbook.com,ETFs,EQR,7/3/2017,134.83,4283,12/3/2017,636.2,error: Field 'sale_total' not found,Finance,Medium,839132361,91.53,NYSE,Safe
763,Roze,Tremble,rtremblel6@independent.co.uk,Bonds,HIL,8/26/2017,35.34,1133,2/2/2019,983.72,error: Field 'sale_total' not found,Technology,High,366258344,74.54,LSE,Risky
764,Klemens,O'Sirin,kosirinl7@dion.ne.jp,Stocks,PSXP,5/6/2020,956.83,730,8/5/2022,819.37,error: Field 'sale_total' not found,Finance,Low,170658851,12.96,LSE,Safe
765,Nisse,Lockwood,nlockwoodl8@army.mil,Bonds,MRTX,2/9/2016,184.44,921,8/25/2013,907.07,error: Field 'sale_total' not found,Technology,Medium,666920669,23.26,LSE,Medium
766,Beale,Blaise,bblaisel9@answers.com,ETFs,OASM,10/10/2013,147.99,9001,2/24/2022,875.69,error: Field 'sale_total' not found,Healthcare,Medium,249031464,11.54,NASDAQ,Risky
767,Fee,Bern,fbernla@pagesperso-orange.fr,ETFs,KO,3/20/2021,955.4,3301,10/9/2020,230.38,error: Field 'sale_total' not found,Finance,Low,969026813,16.41,NASDAQ,Medium
768,Brittne,Nabbs,bnabbslb@wired.com,Stocks,EDI,9/22/2019,808.88,4071,5/11/2011,280.61,error: Field 'sale_total' not found,Healthcare,High,333230030,42.4,LSE,Safe
769,Filberte,Mowlam,fmowlamlc@whitehouse.gov,Stocks,MYOS,1/14/2017,858.0,9450,8/17/2013,946.31,error: Field 'sale_total' not found,Technology,High,284385097,40.69,NYSE,Risky
770,Marice,Dymott,mdymottld@lycos.com,Stocks,WASH,10/17/2012,295.3,6908,3/2/2011,324.43,error: Field 'sale_total' not found,Technology,Low,58017197,52.54,NYSE,Safe
771,Fayth,Lanney,flanneyle@indiatimes.com,ETFs,CAPL,7/24/2011,355.62,7238,4/7/2014,650.08,error: Field 'sale_total' not found,Finance,Medium,391468655,98.42,NASDAQ,Risky
772,Nydia,Fulker,nfulkerlf@nih.gov,Bonds,ENLK,10/16/2010,321.63,9042,4/25/2013,905.43,error: Field 'sale_total' not found,Finance,Medium,803168726,91.69,NASDAQ,Safe
773,Junia,Ruprecht,jruprechtlg@hibu.com,Stocks,C,1/7/2020,696.31,3068,3/23/2017,955.13,error: Field 'sale_total' not found,Finance,Medium,863355199,32.7,NYSE,Safe
774,Iseabal,McClymont,imcclymontlh@zimbio.com,ETFs,QCLN,7/9/2011,118.46,4202,4/5/2020,253.21,error: Field 'sale_total' not found,Technology,High,618379666,31.39,NASDAQ,Risky
775,Weber,Baudasso,wbaudassoli@sohu.com,Stocks,VONG,7/10/2020,559.39,9747,9/29/2016,114.06,error: Field 'sale_total' not found,Healthcare,Medium,902314930,20.82,LSE,Risky
776,Osbert,Marke,omarkelj@independent.co.uk,Bonds,ECHO,6/2/2013,861.16,2220,3/20/2017,274.14,error: Field 'sale_total' not found,Healthcare,Medium,505894245,72.68,NASDAQ,Medium
777,Nathanial,Creus,ncreuslk@linkedin.com,Stocks,VOXX,12/25/2013,725.48,2340,5/19/2020,780.51,error: Field 'sale_total' not found,Finance,High,460502706,32.25,NYSE,Medium
778,Jessamyn,Measey,jmeaseyll@mlb.com,ETFs,KMM,8/22/2012,253.13,8056,12/12/2019,11.03,error: Field 'sale_total' not found,Finance,Low,349172207,61.7,LSE,Medium
779,Simonette,Coolbear,scoolbearlm@nba.com,Bonds,IGT,6/6/2013,318.12,2933,5/23/2012,692.3,error: Field 'sale_total' not found,Healthcare,Low,507525754,14.39,LSE,Safe
780,Marlo,Hallaways,mhallawaysln@pcworld.com,ETFs,MIXT,9/7/2010,383.6,39,10/21/2014,724.79,error: Field 'sale_total' not found,Technology,Low,353364650,26.18,NYSE,Safe
781,Roddy,Zywicki,rzywickilo@bigcartel.com,Bonds,TDOC,3/9/2017,829.74,2242,6/20/2017,344.32,error: Field 'sale_total' not found,Healthcare,Medium,191006421,11.79,NYSE,Medium
782,Isaak,Climance,iclimancelp@etsy.com,Stocks,GSH,7/23/2013,260.21,8070,8/30/2019,317.43,error: Field 'sale_total' not found,Healthcare,High,299120672,56.03,NASDAQ,Risky
783,Tallulah,Longford,tlongfordlq@accuweather.com,Stocks,BBP,9/27/2014,683.0,1295,3/29/2019,576.95,error: Field 'sale_total' not found,Technology,Low,3347132,36.83,NASDAQ,Safe
784,Odey,McVittie,omcvittielr@ask.com,Stocks,ASCMA,1/24/2015,628.87,5987,10/31/2015,665.38,error: Field 'sale_total' not found,Finance,Medium,78941419,13.44,LSE,Risky
785,Bryana,Brafield,bbrafieldls@ycombinator.com,Bonds,UAN,9/22/2019,54.47,1019,1/3/2016,745.21,error: Field 'sale_total' not found,Finance,Low,256915199,8.87,NASDAQ,Safe
786,Hernando,Cruz,hcruzlt@ebay.com,ETFs,MCHX,4/28/2013,702.8,3278,5/19/2016,392.94,error: Field 'sale_total' not found,Technology,High,957429871,41.53,NYSE,Risky
787,Jon,Peeke-Vout,jpeekevoutlu@oakley.com,Stocks,QADB,5/30/2010,276.61,9798,11/3/2014,944.67,error: Field 'sale_total' not found,Healthcare,Medium,627027019,8.21,NYSE,Risky
788,Thaddeus,Cleobury,tcleoburylv@devhub.com,Stocks,USAK,9/6/2014,548.88,5751,3/30/2015,5.84,error: Field 'sale_total' not found,Finance,Low,455402262,28.65,LSE,Medium
789,Phoebe,Noyce,pnoycelw@acquirethisname.com,Bonds,VNET,4/14/2022,971.67,9541,2/25/2021,279.32,error: Field 'sale_total' not found,Finance,Low,823545076,78.89,NASDAQ,Safe
790,Karlene,Morstatt,kmorstattlx@cyberchimps.com,ETFs,IDRA,4/15/2020,850.36,2849,5/19/2012,769.05,error: Field 'sale_total' not found,Healthcare,Low,976239073,74.03,NASDAQ,Risky
791,Giovanni,Stovell,gstovellly@va.gov,ETFs,TIL,7/2/2013,645.12,3200,3/27/2020,675.78,error: Field 'sale_total' not found,Technology,Low,446656526,7.57,LSE,Risky
792,Gayel,Testin,gtestinlz@moonfruit.com,ETFs,MTP,2/10/2020,637.01,7170,1/21/2019,812.64,error: Field 'sale_total' not found,Technology,High,421225898,33.46,NYSE,Safe
793,Katerine,Biddlecombe,kbiddlecombem0@eepurl.com,ETFs,SMLP,12/24/2015,114.55,8999,1/1/2016,189.56,error: Field 'sale_total' not found,Finance,High,25901331,52.51,LSE,Risky
794,Nickola,Fiddeman,nfiddemanm1@wsj.com,Stocks,ASYS,1/31/2010,909.7,4905,6/18/2017,844.08,error: Field 'sale_total' not found,Technology,Low,58405619,17.72,NASDAQ,Medium
795,Jermain,Heyns,jheynsm2@fotki.com,Bonds,INPX,4/9/2016,364.97,3829,2/22/2019,718.64,error: Field 'sale_total' not found,Finance,Medium,80720139,31.51,LSE,Safe
796,Kalli,Stentiford,kstentifordm3@independent.co.uk,Bonds,ALRM,5/18/2021,929.06,9532,1/30/2019,208.54,error: Field 'sale_total' not found,Finance,High,406091804,11.86,NASDAQ,Risky
797,Calla,Smaridge,csmaridgem4@ezinearticles.com,Stocks,DYN.WS.A,7/14/2019,735.2,1876,5/21/2012,148.56,error: Field 'sale_total' not found,Healthcare,Low,630141672,42.42,NYSE,Safe
798,Rozelle,Rees,rreesm5@phoca.cz,Bonds,AGEN,6/21/2017,247.45,5728,9/9/2012,724.3,error: Field 'sale_total' not found,Finance,High,241800702,98.97,NYSE,Medium
799,Alejandro,Gurner,agurnerm6@zimbio.com,Stocks,SSW^G,9/17/2019,848.23,1824,12/25/2018,124.77,error: Field 'sale_total' not found,Healthcare,Low,719945458,49.75,LSE,Risky
800,Rebekah,Ivanitsa,rivanitsam7@mapy.cz,Bonds,BLBD,9/2/2012,70.27,2348,8/17/2019,902.53,error: Field 'sale_total' not found,Technology,High,234052243,18.33,LSE,Risky
801,Lesya,Hubbard,lhubbardm8@npr.org,ETFs,CTRE,7/8/2021,69.83,2961,8/20/2021,619.62,error: Field 'sale_total' not found,Healthcare,Low,107286306,26.44,LSE,Safe
802,Gillan,Buret,gburetm9@live.com,Stocks,UCTT,5/25/2022,314.42,5856,5/20/2021,680.51,error: Field 'sale_total' not found,Healthcare,Low,246208201,72.97,NYSE,Risky
803,Dianna,Yesson,dyessonma@example.com,Bonds,VIVE,3/13/2014,742.79,5781,10/10/2010,519.61,error: Field 'sale_total' not found,Healthcare,High,575943690,58.29,NYSE,Medium
804,Inna,Casino,icasinomb@list-manage.com,Bonds,AMH^A,9/9/2016,632.05,887,4/5/2020,538.72,error: Field 'sale_total' not found,Technology,Low,7420560,25.51,LSE,Medium
805,Dall,Tucker,dtuckermc@php.net,Stocks,RGSE,9/8/2018,600.18,8089,6/24/2020,971.73,error: Field 'sale_total' not found,Finance,High,428350223,41.61,NYSE,Medium
806,Germaine,Probetts,gprobettsmd@amazon.co.uk,Stocks,CGNT,5/6/2013,780.25,7185,6/21/2021,146.61,error: Field 'sale_total' not found,Finance,High,52311169,76.23,NYSE,Risky
807,Petronia,Klassman,pklassmanme@unicef.org,ETFs,PHG,1/28/2011,563.36,9061,9/23/2016,207.31,error: Field 'sale_total' not found,Finance,High,228136757,93.75,LSE,Risky
808,Malorie,Beckham,mbeckhammf@elegantthemes.com,Bonds,AAP,7/4/2020,627.4,8424,6/8/2016,435.73,error: Field 'sale_total' not found,Finance,Low,363532676,74.86,NASDAQ,Medium
809,Kendra,Gruby,kgrubymg@globo.com,Stocks,RLOG,11/8/2010,790.28,6314,12/28/2011,300.13,error: Field 'sale_total' not found,Finance,Medium,125497937,24.47,LSE,Risky
810,Emily,Syce,esycemh@google.ru,ETFs,TECD,3/7/2014,221.14,8405,5/30/2010,606.12,error: Field 'sale_total' not found,Healthcare,Low,168861626,13.73,NASDAQ,Safe
811,Berkie,Benit,bbenitmi@moonfruit.com,ETFs,DHT,9/2/2018,973.87,9404,9/22/2021,99.72,error: Field 'sale_total' not found,Finance,Low,336036262,25.01,NYSE,Medium
812,Vannie,Crocroft,vcrocroftmj@theglobeandmail.com,Stocks,QINC,11/18/2016,279.74,1177,3/11/2020,982.15,error: Field 'sale_total' not found,Finance,Low,529007061,54.09,LSE,Safe
813,Ernestus,Mattia,emattiamk@phpbb.com,Stocks,RICK,11/22/2013,383.0,16,10/30/2017,432.27,error: Field 'sale_total' not found,Healthcare,Low,772190949,34.49,NASDAQ,Safe
814,Mervin,McGirl,mmcgirlml@printfriendly.com,ETFs,SBOW,6/3/2018,892.68,4469,7/26/2011,958.47,error: Field 'sale_total' not found,Finance,Low,818540721,18.23,LSE,Risky
815,Ringo,Askham,raskhammm@umich.edu,ETFs,DOV,8/6/2012,988.66,3250,5/10/2013,502.98,error: Field 'sale_total' not found,Finance,Medium,845215944,42.06,LSE,Risky
816,Erie,Broseman,ebrosemanmn@umn.edu,Bonds,REGI,3/1/2015,51.13,2670,7/16/2018,645.43,error: Field 'sale_total' not found,Finance,High,934723671,50.93,NYSE,Safe
817,Vernor,Mosley,vmosleymo@cyberchimps.com,Bonds,GLAD,5/29/2013,201.84,957,8/11/2012,764.16,error: Field 'sale_total' not found,Healthcare,Low,36534467,2.41,NASDAQ,Risky
818,Waly,Weerdenburg,wweerdenburgmp@hubpages.com,Bonds,ADRE,8/12/2022,170.27,8651,10/17/2022,296.27,error: Field 'sale_total' not found,Healthcare,High,547855396,50.5,LSE,Medium
819,Rosamund,Ibbison,ribbisonmq@seesaa.net,Bonds,ALIM,8/23/2017,698.35,7589,11/25/2022,507.42,error: Field 'sale_total' not found,Finance,High,5374709,56.48,NYSE,Safe
820,Allard,Skypp,askyppmr@fc2.com,ETFs,HHC,4/28/2014,817.06,265,7/2/2013,979.32,error: Field 'sale_total' not found,Technology,High,294268163,99.44,NASDAQ,Risky
821,Matthaeus,Wingate,mwingatems@bloglovin.com,Bonds,CPTAG,10/19/2019,122.21,5310,2/17/2010,73.37,error: Field 'sale_total' not found,Healthcare,Medium,206350522,71.57,NYSE,Risky
822,Phelia,Dowdle,pdowdlemt@ocn.ne.jp,ETFs,FCCY,12/9/2016,761.9,7961,6/11/2018,494.03,error: Field 'sale_total' not found,Healthcare,Medium,209947036,77.41,LSE,Risky
823,Hadria,Simanenko,hsimanenkomu@freewebs.com,Bonds,VALE.P,12/19/2016,578.69,3157,4/4/2020,301.58,error: Field 'sale_total' not found,Technology,High,242286244,8.41,LSE,Risky
824,Selina,Craigg,scraiggmv@xing.com,ETFs,UFS,2/5/2020,212.42,4101,11/21/2014,97.41,error: Field 'sale_total' not found,Healthcare,High,128224577,45.77,LSE,Risky
825,Filippa,Laurenz,flaurenzmw@newsvine.com,ETFs,COHR,4/18/2022,655.45,1328,4/4/2019,317.84,error: Field 'sale_total' not found,Technology,Low,491505455,98.98,NASDAQ,Safe
826,Kalle,McMennum,kmcmennummx@house.gov,Bonds,PAYC,6/5/2011,449.08,561,7/25/2011,362.85,error: Field 'sale_total' not found,Finance,Medium,839618417,34.76,LSE,Medium
827,Leighton,Reinisch,lreinischmy@digg.com,ETFs,VNO^K,11/22/2018,626.3,3624,5/22/2013,998.51,error: Field 'sale_total' not found,Healthcare,Low,962263192,1.23,LSE,Medium
828,Robbi,Fewkes,rfewkesmz@shop-pro.jp,Stocks,COF^C,3/6/2016,955.1,7650,1/26/2022,460.83,error: Field 'sale_total' not found,Finance,Medium,292520358,18.65,NYSE,Medium
829,Albina,Farquar,afarquarn0@icio.us,ETFs,PMX,6/4/2021,235.12,1511,2/15/2022,927.24,error: Field 'sale_total' not found,Healthcare,Low,372531207,90.87,NYSE,Medium
830,Alley,Irnis,airnisn1@wikispaces.com,Stocks,ONTX,11/7/2012,528.2,5481,11/2/2015,92.62,error: Field 'sale_total' not found,Technology,High,345219132,82.81,NASDAQ,Medium
831,Rhys,Ewbach,rewbachn2@blinklist.com,ETFs,EEFT,8/29/2019,207.87,4992,9/17/2010,236.44,error: Field 'sale_total' not found,Technology,Medium,267248950,21.59,NASDAQ,Safe
832,Cariotta,Stokell,cstokelln3@icq.com,Bonds,FLIR,6/30/2013,887.1,8099,2/6/2018,624.9,error: Field 'sale_total' not found,Technology,Low,160719024,51.37,NYSE,Risky
833,Hyacintha,MacCallister,hmaccallistern4@mysql.com,ETFs,MAIN,4/3/2013,704.34,7853,2/23/2013,933.69,error: Field 'sale_total' not found,Finance,High,200310436,97.97,NYSE,Medium
